order_item_id,order_id,product_id,line_number,quantity,unit_price_usd,discount_percent,line_total_usd
OI0004452,O001477,P0030,1,6,340.00,15.00,1734.00
OI0004453,O001477,P0062,2,5,8730.00,0.00,43650.00
OI0004454,O001478,P0010,1,2,3500.00,5.00,6650.00
OI0004455,O001478,P0072,2,7,6730.00,0.00,47110.00
OI0004456,O001478,P0079,3,10,15570.00,0.00,155700.00
OI0004457,O001478,P0063,4,1,3720.00,15.00,3162.00
OI0004458,O001478,P0063,5,3,3720.00,0.00,11160.00
OI0004459,O001479,P0045,1,9,14880.00,15.00,113832.00
OI0004460,O001479,P0077,2,9,14410.00,0.00,129690.00
OI0004461,O001479,P0048,3,2,12050.00,0.00,24100.00
OI0004462,O001480,P0036,1,4,10120.00,5.00,38456.00
OI0004463,O001480,P0018,2,9,670.00,15.00,5125.50
OI0004464,O001480,P0045,3,9,14880.00,0.00,133920.00
OI0004465,O001480,P0017,4,4,3480.00,0.00,13920.00
OI0004466,O001481,P0047,1,1,2190.00,5.00,2080.50
OI0004467,O001481,P0061,2,9,9420.00,10.00,76302.00
OI0004468,O001481,P0061,3,10,9420.00,10.00,84780.00
OI0004469,O001481,P0021,4,10,17850.00,0.00,178500.00
OI0004470,O001481,P0016,5,1,8740.00,15.00,7429.00
OI0004471,O001482,P0035,1,6,14850.00,15.00,75735.00
OI0004472,O001482,P0025,2,11,13240.00,0.00,145640.00
OI0004473,O001483,P0025,1,7,13240.00,0.00,92680.00
OI0004474,O001484,P0056,1,12,10190.00,0.00,122280.00
OI0004475,O001484,P0006,2,4,570.00,5.00,2166.00
OI0004476,O001485,P0079,1,6,15570.00,0.00,93420.00
OI0004477,O001485,P0038,2,6,11890.00,5.00,67773.00
OI0004478,O001486,P0058,1,9,1830.00,0.00,16470.00
OI0004479,O001486,P0021,2,9,17850.00,0.00,160650.00
OI0004480,O001486,P0064,3,2,8250.00,15.00,14025.00
OI0004481,O001486,P0065,4,11,10680.00,0.00,117480.00
OI0004482,O001486,P0071,5,7,16680.00,10.00,105084.00
OI0004483,O001487,P0052,1,4,13500.00,10.00,48600.00
OI0004484,O001487,P0033,2,5,800.00,5.00,3800.00
OI0004485,O001488,P0011,1,12,6240.00,15.00,63648.00
OI0004486,O001488,P0038,2,6,11890.00,15.00,60639.00
OI0004487,O001488,P0060,3,10,8800.00,10.00,79200.00
OI0004488,O001489,P0024,1,11,11180.00,0.00,122980.00
OI0004489,O001489,P0076,2,5,8140.00,15.00,34595.00
OI0004490,O001489,P0073,3,6,1430.00,0.00,8580.00
OI0004491,O001489,P0031,4,7,3650.00,10.00,22995.00
OI0004492,O001489,P0002,5,3,12930.00,0.00,38790.00
OI0004493,O001490,P0056,1,8,10190.00,0.00,81520.00
OI0004494,O001490,P0001,2,2,4300.00,10.00,7740.00
OI0004495,O001490,P0040,3,7,17530.00,0.00,122710.00
OI0004496,O001490,P0024,4,10,11180.00,0.00,111800.00
OI0004497,O001491,P0042,1,12,2830.00,0.00,33960.00
OI0004498,O001492,P0074,1,8,10020.00,0.00,80160.00
OI0004499,O001492,P0036,2,7,10120.00,5.00,67298.00
OI0004500,O001492,P0001,3,1,4300.00,0.00,4300.00
OI0004501,O001492,P0043,4,6,9450.00,0.00,56700.00
OI0004502,O001493,P0005,1,4,3300.00,0.00,13200.00
OI0004503,O001494,P0047,1,8,2190.00,10.00,15768.00
OI0004504,O001494,P0006,2,2,570.00,15.00,969.00
OI0004505,O001494,P0021,3,12,17850.00,0.00,214200.00
OI0004506,O001494,P0020,4,7,5780.00,10.00,36414.00
OI0004507,O001495,P0030,1,10,340.00,0.00,3400.00
OI0004508,O001495,P0029,2,12,8380.00,5.00,95532.00
OI0004509,O001495,P0027,3,9,4890.00,0.00,44010.00
OI0004510,O001495,P0047,4,12,2190.00,0.00,26280.00
OI0004511,O001495,P0046,5,4,7120.00,0.00,28480.00
OI0004512,O001496,P0008,1,1,5830.00,0.00,5830.00
OI0004513,O001497,P0009,1,2,5290.00,0.00,10580.00
OI0004514,O001497,P0039,2,8,3060.00,0.00,24480.00
OI0004515,O001497,P0030,3,3,340.00,10.00,918.00
OI0004516,O001497,P0028,4,6,9080.00,0.00,54480.00
OI0004517,O001498,P0058,1,4,1830.00,0.00,7320.00
OI0004518,O001498,P0051,2,2,12120.00,10.00,21816.00
OI0004519,O001498,P0029,3,3,8380.00,5.00,23883.00
OI0004520,O001498,P0059,4,11,14710.00,5.00,153719.50
OI0004521,O001499,P0039,1,4,3060.00,0.00,12240.00
OI0004522,O001499,P0007,2,6,4920.00,10.00,26568.00
OI0004523,O001499,P0035,3,9,14850.00,0.00,133650.00
OI0004524,O001499,P0066,4,3,11920.00,0.00,35760.00
OI0004525,O001500,P0056,1,11,10190.00,0.00,112090.00
OI0004526,O001500,P0036,2,9,10120.00,15.00,77418.00
OI0004527,O001500,P0052,3,12,13500.00,5.00,153900.00
OI0004528,O001501,P0027,1,2,4890.00,0.00,9780.00
OI0004529,O001501,P0039,2,8,3060.00,15.00,20808.00
OI0004530,O001501,P0009,3,10,5290.00,0.00,52900.00
OI0004531,O001502,P0009,1,11,5290.00,10.00,52371.00
OI0004532,O001503,P0009,1,11,5290.00,15.00,49461.50
OI0004533,O001503,P0054,2,2,10100.00,15.00,17170.00
OI0004534,O001503,P0009,3,4,5290.00,10.00,19044.00
OI0004535,O001503,P0044,4,12,13780.00,5.00,157092.00
OI0004536,O001504,P0029,1,7,8380.00,15.00,49861.00
OI0004537,O001505,P0060,1,12,8800.00,10.00,95040.00
OI0004538,O001505,P0074,2,8,10020.00,5.00,76152.00
OI0004539,O001506,P0065,1,12,10680.00,0.00,128160.00
OI0004540,O001507,P0023,1,3,12130.00,0.00,36390.00
OI0004541,O001507,P0045,2,6,14880.00,0.00,89280.00
OI0004542,O001508,P0074,1,7,10020.00,0.00,70140.00
OI0004543,O001509,P0019,1,12,7370.00,5.00,84018.00
OI0004544,O001509,P0025,2,8,13240.00,15.00,90032.00
OI0004545,O001509,P0071,3,8,16680.00,5.00,126768.00
OI0004546,O001510,P0075,1,2,14230.00,0.00,28460.00
OI0004547,O001511,P0007,1,7,4920.00,10.00,30996.00
OI0004548,O001511,P0004,2,7,16440.00,5.00,109326.00
OI0004549,O001511,P0070,3,11,13990.00,10.00,138501.00
OI0004550,O001512,P0062,1,3,8730.00,0.00,26190.00
OI0004551,O001512,P0058,2,12,1830.00,0.00,21960.00
OI0004552,O001512,P0023,3,2,12130.00,15.00,20621.00
OI0004553,O001513,P0007,1,11,4920.00,0.00,54120.00
OI0004554,O001513,P0054,2,6,10100.00,15.00,51510.00
OI0004555,O001513,P0042,3,3,2830.00,0.00,8490.00
OI0004556,O001513,P0059,4,6,14710.00,0.00,88260.00
OI0004557,O001514,P0042,1,6,2830.00,0.00,16980.00
OI0004558,O001515,P0030,1,8,340.00,15.00,2312.00
OI0004559,O001515,P0048,2,7,12050.00,15.00,71697.50
OI0004560,O001515,P0033,3,12,800.00,0.00,9600.00
OI0004561,O001516,P0069,1,1,12320.00,15.00,10472.00
OI0004562,O001516,P0021,2,7,17850.00,15.00,106207.50
OI0004563,O001516,P0041,3,5,12490.00,0.00,62450.00
OI0004564,O001517,P0003,1,6,14640.00,0.00,87840.00
OI0004565,O001518,P0009,1,10,5290.00,0.00,52900.00
OI0004566,O001518,P0033,2,2,800.00,10.00,1440.00
OI0004567,O001518,P0012,3,7,6280.00,5.00,41762.00
OI0004568,O001518,P0080,4,4,5590.00,10.00,20124.00
OI0004569,O001519,P0054,1,10,10100.00,0.00,101000.00
OI0004570,O001519,P0020,2,10,5780.00,0.00,57800.00
OI0004571,O001519,P0058,3,1,1830.00,10.00,1647.00
OI0004572,O001519,P0040,4,10,17530.00,5.00,166535.00
OI0004573,O001520,P0079,1,10,15570.00,0.00,155700.00
OI0004574,O001520,P0026,2,1,13420.00,0.00,13420.00
OI0004575,O001520,P0006,3,9,570.00,0.00,5130.00
OI0004576,O001520,P0032,4,11,330.00,0.00,3630.00
OI0004577,O001520,P0058,5,2,1830.00,0.00,3660.00
OI0004578,O001521,P0019,1,7,7370.00,0.00,51590.00
OI0004579,O001521,P0007,2,8,4920.00,0.00,39360.00
OI0004580,O001521,P0017,3,3,3480.00,0.00,10440.00
OI0004581,O001522,P0065,1,9,10680.00,0.00,96120.00
OI0004582,O001522,P0058,2,1,1830.00,0.00,1830.00
OI0004583,O001522,P0071,3,12,16680.00,15.00,170136.00
OI0004584,O001522,P0068,4,6,2100.00,0.00,12600.00
OI0004585,O001522,P0059,5,4,14710.00,15.00,50014.00
OI0004586,O001523,P0006,1,3,570.00,10.00,1539.00
OI0004587,O001523,P0045,2,3,14880.00,10.00,40176.00
OI0004588,O001523,P0002,3,11,12930.00,15.00,120895.50
OI0004589,O001524,P0018,1,12,670.00,5.00,7638.00
OI0004590,O001524,P0032,2,4,330.00,0.00,1320.00
OI0004591,O001524,P0055,3,6,16840.00,10.00,90936.00
OI0004592,O001524,P0027,4,9,4890.00,5.00,41809.50
OI0004593,O001525,P0001,1,5,4300.00,0.00,21500.00
OI0004594,O001526,P0038,1,5,11890.00,0.00,59450.00
OI0004595,O001526,P0056,2,4,10190.00,5.00,38722.00
OI0004596,O001526,P0006,3,6,570.00,0.00,3420.00
OI0004597,O001527,P0017,1,2,3480.00,10.00,6264.00
OI0004598,O001528,P0053,1,7,16730.00,0.00,117110.00
OI0004599,O001528,P0070,2,12,13990.00,15.00,142698.00
OI0004600,O001529,P0033,1,12,800.00,0.00,9600.00
OI0004601,O001529,P0077,2,7,14410.00,10.00,90783.00
OI0004602,O001530,P0030,1,8,340.00,0.00,2720.00
OI0004603,O001530,P0003,2,7,14640.00,0.00,102480.00
OI0004604,O001530,P0036,3,8,10120.00,0.00,80960.00
OI0004605,O001530,P0074,4,7,10020.00,15.00,59619.00
OI0004606,O001531,P0052,1,3,13500.00,5.00,38475.00
OI0004607,O001531,P0030,2,10,340.00,0.00,3400.00
OI0004608,O001531,P0063,3,2,3720.00,15.00,6324.00
OI0004609,O001531,P0026,4,9,13420.00,0.00,120780.00
OI0004610,O001531,P0005,5,2,3300.00,0.00,6600.00
OI0004611,O001532,P0046,1,2,7120.00,10.00,12816.00
OI0004612,O001532,P0017,2,10,3480.00,0.00,34800.00
OI0004613,O001532,P0016,3,3,8740.00,10.00,23598.00
OI0004614,O001532,P0022,4,5,8500.00,0.00,42500.00
OI0004615,O001533,P0038,1,10,11890.00,0.00,118900.00
OI0004616,O001533,P0027,2,11,4890.00,10.00,48411.00
OI0004617,O001534,P0053,1,1,16730.00,15.00,14220.50
OI0004618,O001534,P0037,2,2,6650.00,15.00,11305.00
OI0004619,O001534,P0046,3,4,7120.00,15.00,24208.00
OI0004620,O001534,P0035,4,12,14850.00,0.00,178200.00
OI0004621,O001534,P0049,5,6,16150.00,0.00,96900.00
OI0004622,O001535,P0027,1,4,4890.00,0.00,19560.00
OI0004623,O001535,P0048,2,11,12050.00,15.00,112667.50
OI0004624,O001535,P0077,3,11,14410.00,10.00,142659.00
OI0004625,O001535,P0047,4,8,2190.00,15.00,14892.00
OI0004626,O001536,P0079,1,3,15570.00,0.00,46710.00
OI0004627,O001536,P0065,2,6,10680.00,5.00,60876.00
OI0004628,O001537,P0056,1,2,10190.00,5.00,19361.00
OI0004629,O001537,P0031,2,5,3650.00,0.00,18250.00
OI0004630,O001537,P0028,3,8,9080.00,0.00,72640.00
OI0004631,O001538,P0067,1,11,16160.00,10.00,159984.00
OI0004632,O001538,P0007,2,4,4920.00,5.00,18696.00
OI0004633,O001538,P0067,3,12,16160.00,0.00,193920.00
OI0004634,O001539,P0052,1,6,13500.00,5.00,76950.00
OI0004635,O001539,P0018,2,11,670.00,10.00,6633.00
OI0004636,O001540,P0062,1,4,8730.00,0.00,34920.00
OI0004637,O001540,P0001,2,9,4300.00,15.00,32895.00
OI0004638,O001540,P0036,3,3,10120.00,0.00,30360.00
OI0004639,O001541,P0072,1,4,6730.00,5.00,25574.00
OI0004640,O001541,P0001,2,5,4300.00,0.00,21500.00
OI0004641,O001542,P0076,1,5,8140.00,5.00,38665.00
OI0004642,O001543,P0062,1,9,8730.00,5.00,74641.50
OI0004643,O001543,P0066,2,11,11920.00,0.00,131120.00
OI0004644,O001543,P0039,3,5,3060.00,5.00,14535.00
OI0004645,O001543,P0024,4,1,11180.00,15.00,9503.00
OI0004646,O001544,P0019,1,10,7370.00,15.00,62645.00
OI0004647,O001544,P0010,2,9,3500.00,0.00,31500.00
OI0004648,O001544,P0049,3,9,16150.00,15.00,123547.50
OI0004649,O001544,P0070,4,10,13990.00,10.00,125910.00
OI0004650,O001544,P0043,5,8,9450.00,0.00,75600.00
OI0004651,O001545,P0032,1,1,330.00,0.00,330.00
OI0004652,O001545,P0025,2,9,13240.00,0.00,119160.00
OI0004653,O001546,P0058,1,8,1830.00,15.00,12444.00
OI0004654,O001547,P0052,1,12,13500.00,0.00,162000.00
OI0004655,O001548,P0024,1,5,11180.00,0.00,55900.00
OI0004656,O001548,P0068,2,1,2100.00,5.00,1995.00
OI0004657,O001549,P0071,1,6,16680.00,0.00,100080.00
OI0004658,O001549,P0063,2,10,3720.00,0.00,37200.00
OI0004659,O001550,P0080,1,4,5590.00,0.00,22360.00
OI0004660,O001550,P0032,2,2,330.00,0.00,660.00
OI0004661,O001550,P0061,3,3,9420.00,0.00,28260.00
OI0004662,O001550,P0067,4,8,16160.00,5.00,122816.00
OI0004663,O001550,P0070,5,5,13990.00,15.00,59457.50
OI0004664,O001551,P0005,1,8,3300.00,5.00,25080.00
OI0004665,O001551,P0012,2,4,6280.00,0.00,25120.00
OI0004666,O001551,P0050,3,2,14600.00,0.00,29200.00
OI0004667,O001551,P0065,4,12,10680.00,0.00,128160.00
OI0004668,O001551,P0020,5,12,5780.00,10.00,62424.00
OI0004669,O001552,P0067,1,5,16160.00,0.00,80800.00
OI0004670,O001552,P0077,2,9,14410.00,10.00,116721.00
OI0004671,O001553,P0067,1,5,16160.00,0.00,80800.00
OI0004672,O001553,P0036,2,1,10120.00,5.00,9614.00
OI0004673,O001553,P0077,3,12,14410.00,10.00,155628.00
OI0004674,O001554,P0071,1,11,16680.00,0.00,183480.00
OI0004675,O001554,P0080,2,8,5590.00,0.00,44720.00
OI0004676,O001554,P0033,3,5,800.00,0.00,4000.00
OI0004677,O001554,P0056,4,10,10190.00,0.00,101900.00
OI0004678,O001554,P0023,5,6,12130.00,0.00,72780.00
OI0004679,O001555,P0051,1,1,12120.00,0.00,12120.00
OI0004680,O001555,P0061,2,4,9420.00,10.00,33912.00
OI0004681,O001555,P0062,3,3,8730.00,5.00,24880.50
OI0004682,O001556,P0050,1,9,14600.00,0.00,131400.00
OI0004683,O001556,P0065,2,12,10680.00,0.00,128160.00
OI0004684,O001556,P0065,3,7,10680.00,0.00,74760.00
OI0004685,O001556,P0010,4,6,3500.00,0.00,21000.00
OI0004686,O001556,P0008,5,8,5830.00,10.00,41976.00
OI0004687,O001557,P0011,1,9,6240.00,0.00,56160.00
OI0004688,O001557,P0004,2,12,16440.00,0.00,197280.00
OI0004689,O001558,P0035,1,12,14850.00,15.00,151470.00
OI0004690,O001558,P0035,2,10,14850.00,0.00,148500.00
OI0004691,O001558,P0021,3,12,17850.00,15.00,182070.00
OI0004692,O001558,P0068,4,5,2100.00,0.00,10500.00
OI0004693,O001559,P0054,1,7,10100.00,0.00,70700.00
OI0004694,O001560,P0038,1,10,11890.00,0.00,118900.00
OI0004695,O001560,P0006,2,3,570.00,10.00,1539.00
OI0004696,O001560,P0005,3,10,3300.00,10.00,29700.00
OI0004697,O001560,P0015,4,5,8020.00,0.00,40100.00
OI0004698,O001560,P0007,5,5,4920.00,15.00,20910.00
OI0004699,O001561,P0046,1,10,7120.00,0.00,71200.00
OI0004700,O001561,P0075,2,2,14230.00,5.00,27037.00
OI0004701,O001562,P0066,1,9,11920.00,15.00,91188.00
OI0004702,O001562,P0064,2,10,8250.00,0.00,82500.00
OI0004703,O001562,P0023,3,9,12130.00,0.00,109170.00
OI0004704,O001562,P0076,4,2,8140.00,0.00,16280.00
OI0004705,O001562,P0022,5,4,8500.00,10.00,30600.00
OI0004706,O001563,P0050,1,12,14600.00,5.00,166440.00
OI0004707,O001563,P0014,2,9,14460.00,5.00,123633.00
OI0004708,O001563,P0057,3,10,5170.00,0.00,51700.00
OI0004709,O001563,P0026,4,5,13420.00,0.00,67100.00
OI0004710,O001563,P0068,5,7,2100.00,5.00,13965.00
OI0004711,O001564,P0047,1,7,2190.00,0.00,15330.00
OI0004712,O001564,P0037,2,1,6650.00,0.00,6650.00
OI0004713,O001564,P0029,3,12,8380.00,10.00,90504.00
OI0004714,O001564,P0058,4,1,1830.00,0.00,1830.00
OI0004715,O001564,P0006,5,2,570.00,10.00,1026.00
OI0004716,O001565,P0036,1,8,10120.00,5.00,76912.00
OI0004717,O001565,P0067,2,10,16160.00,0.00,161600.00
OI0004718,O001565,P0010,3,12,3500.00,15.00,35700.00
OI0004719,O001565,P0025,4,2,13240.00,0.00,26480.00
OI0004720,O001566,P0063,1,4,3720.00,5.00,14136.00
OI0004721,O001566,P0058,2,6,1830.00,0.00,10980.00
OI0004722,O001566,P0076,3,1,8140.00,15.00,6919.00
OI0004723,O001566,P0050,4,3,14600.00,10.00,39420.00
OI0004724,O001566,P0036,5,2,10120.00,5.00,19228.00
OI0004725,O001567,P0014,1,10,14460.00,0.00,144600.00
OI0004726,O001567,P0011,2,1,6240.00,10.00,5616.00
OI0004727,O001568,P0050,1,9,14600.00,0.00,131400.00
OI0004728,O001568,P0032,2,3,330.00,0.00,990.00
OI0004729,O001568,P0008,3,12,5830.00,10.00,62964.00
OI0004730,O001569,P0018,1,3,670.00,0.00,2010.00
OI0004731,O001569,P0073,2,12,1430.00,10.00,15444.00
OI0004732,O001569,P0052,3,11,13500.00,0.00,148500.00
OI0004733,O001569,P0059,4,7,14710.00,15.00,87524.50
OI0004734,O001570,P0020,1,3,5780.00,10.00,15606.00
OI0004735,O001570,P0040,2,4,17530.00,15.00,59602.00
OI0004736,O001570,P0005,3,5,3300.00,0.00,16500.00
OI0004737,O001570,P0006,4,12,570.00,0.00,6840.00
OI0004738,O001570,P0031,5,10,3650.00,15.00,31025.00
OI0004739,O001571,P0019,1,10,7370.00,0.00,73700.00
OI0004740,O001571,P0029,2,6,8380.00,0.00,50280.00
OI0004741,O001571,P0020,3,12,5780.00,15.00,58956.00
OI0004742,O001571,P0054,4,12,10100.00,0.00,121200.00
OI0004743,O001571,P0008,5,12,5830.00,0.00,69960.00
OI0004744,O001572,P0070,1,11,13990.00,0.00,153890.00
OI0004745,O001573,P0067,1,9,16160.00,0.00,145440.00
OI0004746,O001573,P0023,2,4,12130.00,5.00,46094.00
OI0004747,O001573,P0015,3,2,8020.00,0.00,16040.00
OI0004748,O001574,P0055,1,9,16840.00,0.00,151560.00
OI0004749,O001574,P0080,2,4,5590.00,0.00,22360.00
OI0004750,O001574,P0040,3,12,17530.00,15.00,178806.00
OI0004751,O001574,P0047,4,8,2190.00,5.00,16644.00
OI0004752,O001574,P0073,5,8,1430.00,0.00,11440.00
OI0004753,O001575,P0051,1,2,12120.00,5.00,23028.00
OI0004754,O001575,P0072,2,2,6730.00,0.00,13460.00
OI0004755,O001575,P0074,3,10,10020.00,0.00,100200.00
OI0004756,O001575,P0001,4,12,4300.00,15.00,43860.00
OI0004757,O001576,P0076,1,7,8140.00,0.00,56980.00
OI0004758,O001576,P0035,2,9,14850.00,10.00,120285.00
OI0004759,O001576,P0034,3,12,10570.00,15.00,107814.00
OI0004760,O001576,P0047,4,10,2190.00,0.00,21900.00
OI0004761,O001577,P0009,1,8,5290.00,0.00,42320.00
OI0004762,O001577,P0072,2,11,6730.00,0.00,74030.00
OI0004763,O001578,P0021,1,11,17850.00,0.00,196350.00
OI0004764,O001579,P0033,1,4,800.00,5.00,3040.00
OI0004765,O001580,P0008,1,6,5830.00,0.00,34980.00
OI0004766,O001580,P0031,2,1,3650.00,0.00,3650.00
OI0004767,O001580,P0056,3,2,10190.00,0.00,20380.00
OI0004768,O001580,P0057,4,10,5170.00,0.00,51700.00
OI0004769,O001580,P0051,5,1,12120.00,5.00,11514.00
OI0004770,O001581,P0024,1,7,11180.00,5.00,74347.00
OI0004771,O001581,P0011,2,3,6240.00,0.00,18720.00
OI0004772,O001581,P0024,3,7,11180.00,15.00,66521.00
OI0004773,O001581,P0044,4,12,13780.00,0.00,165360.00
OI0004774,O001581,P0042,5,5,2830.00,5.00,13442.50
OI0004775,O001582,P0021,1,2,17850.00,15.00,30345.00
OI0004776,O001582,P0024,2,2,11180.00,0.00,22360.00
OI0004777,O001583,P0042,1,2,2830.00,0.00,5660.00
OI0004778,O001584,P0075,1,8,14230.00,0.00,113840.00
OI0004779,O001584,P0057,2,12,5170.00,10.00,55836.00
OI0004780,O001584,P0025,3,5,13240.00,0.00,66200.00
OI0004781,O001584,P0004,4,12,16440.00,0.00,197280.00
OI0004782,O001585,P0019,1,6,7370.00,15.00,37587.00
OI0004783,O001585,P0039,2,4,3060.00,0.00,12240.00
OI0004784,O001585,P0008,3,4,5830.00,0.00,23320.00
OI0004785,O001585,P0068,4,7,2100.00,10.00,13230.00
OI0004786,O001586,P0032,1,7,330.00,10.00,2079.00
OI0004787,O001586,P0048,2,8,12050.00,5.00,91580.00
OI0004788,O001586,P0060,3,4,8800.00,10.00,31680.00
OI0004789,O001587,P0054,1,9,10100.00,10.00,81810.00
OI0004790,O001587,P0030,2,5,340.00,0.00,1700.00
OI0004791,O001587,P0062,3,2,8730.00,15.00,14841.00
OI0004792,O001587,P0059,4,5,14710.00,0.00,73550.00
OI0004793,O001587,P0063,5,10,3720.00,5.00,35340.00
OI0004794,O001588,P0013,1,3,9840.00,10.00,26568.00
OI0004795,O001588,P0079,2,7,15570.00,15.00,92641.50
OI0004796,O001588,P0068,3,8,2100.00,0.00,16800.00
OI0004797,O001589,P0061,1,6,9420.00,5.00,53694.00
OI0004798,O001590,P0022,1,9,8500.00,0.00,76500.00
OI0004799,O001590,P0027,2,11,4890.00,15.00,45721.50
OI0004800,O001590,P0046,3,2,7120.00,10.00,12816.00
OI0004801,O001590,P0075,4,2,14230.00,10.00,25614.00
OI0004802,O001590,P0078,5,9,7660.00,5.00,65493.00
OI0004803,O001591,P0049,1,10,16150.00,5.00,153425.00
OI0004804,O001592,P0046,1,11,7120.00,15.00,66572.00
OI0004805,O001592,P0034,2,1,10570.00,0.00,10570.00
OI0004806,O001592,P0047,3,11,2190.00,0.00,24090.00
OI0004807,O001593,P0021,1,2,17850.00,0.00,35700.00
OI0004808,O001593,P0073,2,1,1430.00,15.00,1215.50
OI0004809,O001593,P0055,3,7,16840.00,10.00,106092.00
OI0004810,O001593,P0031,4,4,3650.00,0.00,14600.00
OI0004811,O001593,P0064,5,9,8250.00,5.00,70537.50
OI0004812,O001594,P0003,1,6,14640.00,0.00,87840.00
OI0004813,O001594,P0041,2,5,12490.00,0.00,62450.00
OI0004814,O001595,P0035,1,6,14850.00,15.00,75735.00
OI0004815,O001596,P0037,1,3,6650.00,0.00,19950.00
OI0004816,O001596,P0041,2,4,12490.00,0.00,49960.00
OI0004817,O001597,P0071,1,12,16680.00,0.00,200160.00
OI0004818,O001597,P0021,2,12,17850.00,0.00,214200.00
OI0004819,O001598,P0080,1,5,5590.00,15.00,23757.50
OI0004820,O001598,P0037,2,6,6650.00,0.00,39900.00
OI0004821,O001598,P0062,3,2,8730.00,15.00,14841.00
OI0004822,O001598,P0005,4,8,3300.00,0.00,26400.00
OI0004823,O001599,P0077,1,10,14410.00,10.00,129690.00
OI0004824,O001599,P0025,2,12,13240.00,0.00,158880.00
OI0004825,O001599,P0039,3,4,3060.00,15.00,10404.00
OI0004826,O001600,P0019,1,10,7370.00,0.00,73700.00
OI0004827,O001600,P0014,2,1,14460.00,0.00,14460.00
OI0004828,O001600,P0079,3,2,15570.00,0.00,31140.00
OI0004829,O001601,P0031,1,5,3650.00,10.00,16425.00
OI0004830,O001601,P0066,2,4,11920.00,0.00,47680.00
OI0004831,O001601,P0052,3,7,13500.00,0.00,94500.00
OI0004832,O001602,P0015,1,3,8020.00,15.00,20451.00
OI0004833,O001602,P0017,2,6,3480.00,0.00,20880.00
OI0004834,O001602,P0038,3,2,11890.00,0.00,23780.00
OI0004835,O001602,P0011,4,12,6240.00,5.00,71136.00
OI0004836,O001602,P0030,5,3,340.00,0.00,1020.00
OI0004837,O001603,P0056,1,6,10190.00,10.00,55026.00
OI0004838,O001603,P0034,2,7,10570.00,0.00,73990.00
OI0004839,O001604,P0032,1,1,330.00,15.00,280.50
OI0004840,O001604,P0035,2,4,14850.00,0.00,59400.00
OI0004841,O001604,P0023,3,4,12130.00,0.00,48520.00
OI0004842,O001604,P0044,4,10,13780.00,0.00,137800.00
OI0004843,O001604,P0004,5,6,16440.00,15.00,83844.00
OI0004844,O001605,P0008,1,4,5830.00,10.00,20988.00
OI0004845,O001605,P0067,2,6,16160.00,0.00,96960.00
OI0004846,O001606,P0017,1,12,3480.00,0.00,41760.00
OI0004847,O001606,P0074,2,11,10020.00,0.00,110220.00
OI0004848,O001606,P0023,3,5,12130.00,0.00,60650.00
OI0004849,O001606,P0078,4,8,7660.00,15.00,52088.00
OI0004850,O001606,P0071,5,12,16680.00,0.00,200160.00
OI0004851,O001607,P0025,1,6,13240.00,5.00,75468.00
OI0004852,O001607,P0056,2,9,10190.00,0.00,91710.00
OI0004853,O001607,P0031,3,9,3650.00,0.00,32850.00
OI0004854,O001608,P0048,1,1,12050.00,10.00,10845.00
OI0004855,O001608,P0036,2,8,10120.00,15.00,68816.00
OI0004856,O001609,P0040,1,6,17530.00,5.00,99921.00
OI0004857,O001610,P0055,1,11,16840.00,10.00,166716.00
OI0004858,O001610,P0062,2,2,8730.00,15.00,14841.00
OI0004859,O001610,P0076,3,4,8140.00,5.00,30932.00
OI0004860,O001611,P0047,1,3,2190.00,0.00,6570.00
OI0004861,O001611,P0015,2,5,8020.00,0.00,40100.00
OI0004862,O001611,P0008,3,4,5830.00,15.00,19822.00
OI0004863,O001612,P0035,1,8,14850.00,15.00,100980.00
OI0004864,O001612,P0033,2,4,800.00,0.00,3200.00
OI0004865,O001612,P0050,3,1,14600.00,10.00,13140.00
OI0004866,O001612,P0012,4,10,6280.00,10.00,56520.00
OI0004867,O001612,P0077,5,1,14410.00,0.00,14410.00
OI0004868,O001613,P0005,1,3,3300.00,0.00,9900.00
OI0004869,O001613,P0001,2,11,4300.00,0.00,47300.00
OI0004870,O001613,P0024,3,12,11180.00,0.00,134160.00
OI0004871,O001613,P0008,4,5,5830.00,10.00,26235.00
OI0004872,O001614,P0054,1,10,10100.00,0.00,101000.00
OI0004873,O001614,P0071,2,6,16680.00,5.00,95076.00
OI0004874,O001614,P0029,3,3,8380.00,0.00,25140.00
OI0004875,O001614,P0080,4,12,5590.00,5.00,63726.00
OI0004876,O001614,P0041,5,7,12490.00,0.00,87430.00
OI0004877,O001615,P0059,1,3,14710.00,10.00,39717.00
OI0004878,O001615,P0002,2,7,12930.00,15.00,76933.50
OI0004879,O001616,P0006,1,11,570.00,10.00,5643.00
OI0004880,O001616,P0052,2,5,13500.00,0.00,67500.00
OI0004881,O001616,P0003,3,3,14640.00,10.00,39528.00
OI0004882,O001616,P0026,4,5,13420.00,5.00,63745.00
OI0004883,O001616,P0053,5,11,16730.00,5.00,174828.50
OI0004884,O001617,P0016,1,8,8740.00,0.00,69920.00
OI0004885,O001618,P0037,1,7,6650.00,0.00,46550.00
OI0004886,O001619,P0059,1,3,14710.00,0.00,44130.00
OI0004887,O001619,P0029,2,3,8380.00,0.00,25140.00
OI0004888,O001619,P0052,3,5,13500.00,0.00,67500.00
